100415-0-1.0-*-8-101072-0.6,16536
199690-3-0.6-*-8-199820-0.8,154245
81822-0-1.0-*-1-82262-0.8,24082
160983-0-0.8-*-8-*-0.8,607354
193345-2-0.2-*-10-6851-0.6,29977
264696-0-0.4-*-6-264654-0.2,34845
*-3-1.0-*-8-2997-0.8,47598
147105-0-0.4-*-3-*-1.0,156826
168624-0-0.6-*-2-168718-0.4,156826
171156-0-0.8-*-8-*-0.4,607354
170179-0-0.8-*-3-*-0.6,156826
*-0-1.0-*-8-98798-0.2,607354
180395-0-0.2-*-4-181048-0.8,202319
132663-3-0.2-*-8-133166-0.4,203731
178284-2-1.0-*-10-1729-0.2,27
53280-0-1.0-*-8-*-0.8,49723
263944-0-0.2-*-1-*-0.8,312739
79336-0-1.0-*-3-79713-0.6,7048
163912-0-0.6-*-8-163712-0.8,109787
97780-0-0.6-*-2-97186-0.6,156826
232031-0-0.4-*-1-231863-0.6,312739
79862-0-0.6-*-8-80395-0.4,380312
70374-3-0.2-*-8-*-0.8,307913
192946-0-0.4-*-3-*-0.6,156826
198506-0-0.6-*-8-*-1.0,607354
247685-0-0.4-*-1-247379-0.2,312739
125958-3-0.4-*-4-126687-1.0,5100
111042-3-0.2-*-8-111309-0.4,206587
*-0-1.0-*-2-176543-0.8,156826
44779-0-0.8-*-1-45744-0.6,312739
179581-0-0.4-*-8-*-0.8,607354
246434-0-0.2-*-8-246562-1.0,4916
65407-0-0.2-*-4-*-0.4,202319
*-0-1.0-*-2-169348-0.8,156826
221918-0-0.4-*-3-*-0.2,156826
105765-0-0.6-*-8-*-0.4,607354
84407-0-0.2-*-8-84057-0.8,304909
*-0-1.0-*-8-116281-1.0,8720
224194-0-0.2-*-3-224623-0.6,51701
30216-0-0.4-*-8-29775-0.8,304909
81313-3-1.0-*-4-81327-0.8,499
259066-0-0.4-*-8-258292-0.6,304909
166066-0-0.6-*-3-166582-0.2,156826
226222-0-0.2-*-8-226074-0.6,302445
308309-0-0.6-*-9-1175-0.8,2088
225694-0-1.0-*-1-*-0.4,25797
218274-0-0.6-*-4-*-0.8,202319
*-0-1.0-*-1-128936-1.0,5732
80691-0-0.8-*-8-80388-0.2,607354
81174-0-0.6-*-1-*-0.8,312739
46181-3-0.6-*-8-*-0.8,307913
*-0-1.0-*-8-40046-0.2,607354
218034-0-0.2-*-8-*-0.4,607354
144695-0-0.2-*-6-*-0.6,34845
131891-2-1.0-*-10-*-0.4,499
*-3-1.0-*-8-65788-0.2,307913
130129-0-1.0-*-3-*-0.2,12056
136655-0-1.0-*-8-136854-0.8,13569
172154-0-0.6-*-8-172063-0.4,406348
203119-0-0.6-*-8-*-0.2,607354
207305-0-1.0-*-4-*-0.4,1427
*-0-1.0-*-1-264774-0.4,312739
110901-0-0.8-*-3-110757-0.6,105125
54271-0-0.6-*-8-54504-0.8,304909
137627-0-1.0-*-1-*-0.8,27526
211000-0-0.2-*-8-211755-1.0,1697
85935-0-1.0-*-1-85847-0.4,27526
127738-3-1.0-*-8-*-1.0,854
265649-0-0.4-*-3-265228-0.4,156826
189370-0-0.4-*-8-188301-0.4,411059
*-0-1.0-*-8-208224-0.6,302445
202094-0-0.6-*-1-*-0.2,312739
211268-0-0.4-*-8-210902-1.0,8694
*-3-1.0-*-4-268802-0.2,102802
76134-0-0.4-*-8-75560-0.8,304909
232466-0-0.2-*-3-232454-1.0,5458
58088-0-0.8-*-1-57416-0.8,312739
64083-0-0.4-*-2-63800-1.0,9009
81120-0-0.8-*-8-81103-0.8,304909
101576-0-0.6-*-2-*-0.4,156826
145274-0-0.6-*-8-*-0.8,607354
128954-0-0.8-*-8-128935-0.4,453043
*-3-1.0-*-5-2373-0.8,1305
265920-0-0.6-*-2-265799-0.2,156826
224763-0-0.2-*-1-*-0.8,312739
*-0-1.0-*-4-59267-0.4,202319
*-0-1.0-*-8-177063-0.2,607354
84751-0-0.8-*-4-84085-0.6,202319
131446-0-0.4-*-8-*-0.8,607354
123785-0-0.8-*-8-*-0.8,607354
376407-3-0.8-*-5-4509-0.4,1027
92730-0-1.0-*-8-93377-0.4,13762
132020-0-1.0-*-8-*-0.4,46567
11583-0-1.0-*-2-11786-0.8,13164
272593-0-0.8-*-8-272266-0.4,451703
20361-3-0.2-*-8-20029-0.6,154245
47196-0-0.8-*-2-*-0.6,156826
*-2-1.0-*-10-4509-1.0,1663
30378-0-0.6-*-8-30897-1.0,8781
245576-0-0.6-*-3-245485-0.2,156826
*-0-1.0-*-8-178784-0.6,304909
66530-0-0.2-*-8-66633-0.2,607354
122642-0-0.4-*-1-*-0.2,312739
189520-0-0.2-*-1-189971-1.0,5782
266027-0-1.0-*-1-265913-0.8,24921
196574-0-0.8-*-1-196586-0.2,312739
161066-0-0.6-*-4-160678-0.2,202319
*-0-1.0-*-8-159721-0.4,379211
*-0-1.0-*-1-23029-0.6,312739
265288-0-0.8-*-2-*-0.6,156826
91480-3-0.6-*-8-92104-0.6,154245
132583-0-0.4-*-3-132524-0.8,52738
*-3-1.0-*-8-157773-0.8,43807
245027-0-0.6-*-8-*-0.4,607354
162465-0-0.2-*-8-161739-1.0,8720
28459-0-0.2-*-8-28815-1.0,8725
35498-0-0.4-*-1-34985-0.4,312739
190405-2-1.0-*-10-6637-0.4,58
*-0-1.0-*-1-147434-0.6,312739
193718-0-0.6-*-9-7088-0.8,3299
270217-0-0.4-*-8-270378-0.6,302445
264442-0-0.6-*-8-263595-0.2,607354
*-0-1.0-*-1-107515-0.2,312739
60992-0-0.4-*-4-60467-0.4,202319
*-0-1.0-*-1-113496-1.0,5782
201376-0-0.8-*-6-*-0.6,34845
*-2-1.0-*-10-5163-0.2,29977
*-0-1.0-*-2-60088-0.4,156826
98831-0-1.0-*-3-98841-0.4,13770
*-0-1.0-*-1-206183-0.8,312739
115787-0-0.4-*-8-*-0.2,607354
249666-3-0.4-*-8-249282-0.6,154245
173792-0-0.4-*-8-*-0.6,607354
240201-0-1.0-*-1-240112-1.0,525
126652-3-0.8-*-8-126227-0.6,59691
*-0-1.0-*-4-11786-1.0,9453
*-3-1.0-*-9-6851-0.8,860
268848-0-0.6-*-8-269135-0.6,304909
55179-0-0.8-*-8-55123-0.4,405132
124353-0-0.4-*-8-*-0.4,607354
92053-0-0.6-*-8-*-1.0,607354
229057-0-0.6-*-4-229167-0.8,202319
65537-0-1.0-*-2-65560-1.0,470
263184-0-0.8-*-9-7593-0.4,3299
146184-0-0.2-*-1-145541-0.8,312739
244689-3-1.0-*-8-244096-1.0,22
119182-0-1.0-*-8-118790-0.8,7013
*-3-1.0-*-8-261918-0.6,153668
237900-3-1.0-*-8-237868-0.4,887
*-0-1.0-*-2-43985-0.8,156826
*-0-1.0-*-1-185922-1.0,5879
234098-0-1.0-*-3-233996-0.6,4734
30672-0-1.0-*-8-*-0.8,48173
218950-0-0.6-*-4-219051-0.2,202319
203650-0-1.0-*-8-*-0.2,42570
217865-3-0.4-*-8-218224-0.8,154245
210029-0-1.0-*-8-*-0.8,28895
253525-0-0.6-*-2-253325-0.6,156826
81544-0-0.6-*-8-81461-0.2,607354
23795-0-0.6-*-8-23479-0.4,385285
241957-0-1.0-*-1-241990-0.8,24921
4535-0-0.4-*-8-*-0.4,607354
105746-0-0.4-*-4-*-1.0,202319
55394-0-0.8-*-1-55142-0.8,312739
*-3-1.0-*-8-116123-0.8,51715
*-0-1.0-*-1-178004-0.8,312739
67992-0-0.6-*-2-67796-1.0,7454
192710-2-1.0-*-10-*-0.2,401
420146-0-0.8-*-5-*-0.6,359145
494735-0-0.8-*-5-743-0.2,6029
*-0-1.0-*-1-111309-0.8,312739
51837-0-0.8-*-8-52214-0.8,304909
20317-0-0.6-*-2-20175-1.0,4755
*-0-1.0-*-8-221642-0.6,304909
177534-0-0.8-*-6-177032-0.6,34845
*-0-1.0-*-1-250950-0.4,312739
87683-0-0.6-*-2-87846-0.6,156826
172483-0-0.6-*-8-*-1.0,607354
255198-0-0.4-*-1-*-0.2,312739
170727-3-0.4-*-4-171309-0.4,102802
265793-0-1.0-*-1-265875-0.4,24921
138363-0-0.2-*-4-138715-0.2,202319
92730-0-0.6-*-4-92578-0.8,202319
*-0-1.0-*-1-98390-0.4,312739
12984-0-0.4-*-8-*-0.8,607354
*-3-1.0-*-8-254444-0.2,307913
204374-0-0.8-*-3-204189-0.2,156826
73092-0-0.4-*-1-73270-0.4,312739
201142-0-0.8-*-8-*-0.2,607354
109662-0-0.8-*-4-109609-0.4,202319
*-0-1.0-*-2-81817-0.8,156826
*-0-1.0-*-8-197947-0.8,304909
243229-0-0.2-*-8-*-1.0,607354
158668-0-0.8-*-8-*-0.6,607354
231398-3-1.0-*-8-230943-0.6,742
*-3-1.0-*-8-39032-1.0,4000
90844-0-1.0-*-1-*-0.8,20960
244645-0-0.4-*-8-244163-0.4,410513
*-0-1.0-*-2-178477-0.6,156826
*-0-1.0-*-4-160678-0.8,202319
52545-0-0.4-*-3-*-0.8,156826
219118-3-0.2-*-8-219198-0.4,198052
229826-3-0.8-*-4-229558-0.4,62934
214510-0-0.8-*-8-214315-0.8,304909
30250-0-0.4-*-2-31266-0.6,156826
*-0-1.0-*-2-217195-1.0,6527
83108-0-0.6-*-4-*-0.2,202319
19672-0-0.8-*-3-*-0.6,156826
205447-0-0.8-*-8-205047-0.8,106173
250445-3-0.8-*-8-251066-0.6,93977
151039-0-0.4-*-8-*-1.0,607354
45336-3-0.6-*-8-45838-1.0,3374
267851-0-0.4-*-1-*-0.4,312739
*-0-1.0-*-8-21052-0.2,607354
100780-0-0.6-*-8-*-0.6,607354
51665-0-0.8-*-6-52316-0.4,34845
133105-0-1.0-*-8-*-0.8,46567
*-0-1.0-*-8-138078-0.8,304909
*-0-1.0-*-1-41068-0.4,312739
1317-0-0.2-*-8-2073-0.2,607354
168908-0-0.8-*-2-*-1.0,156826
7923-0-1.0-*-8-*-0.2,38020
61836-0-0.2-*-8-61542-1.0,6809
111448-0-0.8-*-8-111353-1.0,2935
245751-0-1.0-*-2-245092-0.4,13164
149584-3-0.8-*-8-149945-1.0,2394
63892-0-0.6-*-8-*-0.4,607354
179873-3-0.2-*-8-180060-0.8,154245
188055-0-0.6-*-4-187839-0.6,202319
*-0-1.0-*-1-20925-0.4,312739
12657-0-1.0-*-8-11949-0.2,46567
172150-0-0.8-*-8-172063-1.0,7076
31202-0-1.0-*-1-30392-0.2,24082
*-0-1.0-*-1-178081-0.2,312739
239103-3-0.2-*-8-238973-0.6,154245
108377-0-1.0-*-8-108194-0.4,25777
*-0-1.0-*-3-174843-0.2,156826
97983-0-0.8-*-8-*-1.0,607354
134197-0-0.2-*-3-*-0.6,156826
*-0-1.0-*-8-172695-0.4,395071
136923-0-0.6-*-2-*-0.6,156826
119043-3-0.2-*-8-118691-0.6,153668
37185-3-0.2-*-8-37983-0.2,307913
123310-0-0.4-*-8-123007-0.6,304909
133068-0-0.8-*-4-132607-0.6,202319
*-0-1.0-*-8-61048-1.0,6951
195183-0-0.6-*-8-195626-1.0,6951
*-0-1.0-*-6-109397-0.4,34845
174020-0-0.2-*-8-174487-0.4,475393
172762-0-0.2-*-1-173557-0.2,312739
191244-3-0.4-*-8-191279-0.4,205960
214070-0-0.8-*-8-213607-0.6,304909
158814-0-0.6-*-2-159090-1.0,4622
*-0-1.0-*-8-21545-1.0,8780
15123-0-0.8-*-2-14535-0.4,156826
61054-0-0.2-*-6-61007-0.4,34845
269815-0-0.6-*-1-269104-0.4,312739
181605-0-0.2-*-2-182211-0.8,156826
258165-3-1.0-*-8-258191-1.0,7
*-0-1.0-*-4-5427-0.6,202319
221359-0-0.8-*-8-*-0.8,607354
219295-0-1.0-*-2-219051-1.0,755
118114-0-1.0-*-1-117859-0.8,24921
*-0-1.0-*-3-172498-0.8,52738
*-3-1.0-*-8-193232-0.6,153668
*-0-1.0-*-2-59267-1.0,8029
*-0-1.0-*-2-11786-0.4,156826
121935-3-0.4-*-8-122001-0.2,307913
226364-0-0.6-*-8-*-1.0,607354
161818-0-1.0-*-6-162257-1.0,47
152874-0-0.4-*-3-153098-0.2,156826
*-0-1.0-*-2-236206-0.2,156826
*-3-1.0-*-4-139635-1.0,5835
22323-0-0.6-*-4-*-1.0,202319
43094-3-0.2-*-8-*-0.6,307913
*-3-1.0-*-8-82747-1.0,3884
191336-2-0.8-*-10-6637-0.6,7222
96042-0-0.6-*-4-96489-1.0,6502
*-0-1.0-*-8-198909-0.4,407915
138931-0-0.4-*-1-*-0.8,312739
119437-0-1.0-*-1-119205-0.4,11599
107647-0-0.2-*-1-107863-0.2,312739
77039-3-0.8-*-8-77371-0.2,119476
265157-0-0.6-*-1-264754-0.2,312739
76879-0-0.2-*-8-76654-0.6,302445
206551-0-0.4-*-8-206039-0.2,607354
194230-0-0.8-*-4-*-0.6,202319
43540-0-0.2-*-2-43324-0.8,156826
*-0-1.0-*-2-187839-0.4,156826
*-0-1.0-*-3-18071-0.8,52738
69764-0-0.2-*-8-69509-0.8,100223
216973-0-0.4-*-1-216549-1.0,6041
228480-3-0.6-*-8-229460-0.2,307913
54295-0-1.0-*-8-54380-0.2,35661
140789-0-0.2-*-8-*-0.4,607354
195775-0-1.0-*-8-*-0.4,52682
*-0-1.0-*-1-68018-1.0,5967
*-3-1.0-*-4-26442-0.2,102802
*-3-1.0-*-8-45963-1.0,3868
148268-0-0.4-*-8-*-0.8,607354
331771-0-0.4-*-5-*-0.8,359145
25877-3-0.4-*-8-25165-0.6,154245
64901-0-0.4-*-4-*-0.2,202319
246074-0-0.2-*-3-246817-1.0,5387
218417-2-0.4-*-10-933-1.0,1551
155118-0-0.2-*-2-155858-1.0,7678
263867-0-1.0-*-8-264622-0.8,4819
*-3-1.0-*-4-4795-0.6,102802
62312-3-1.0-*-4-62483-0.6,499
266512-0-1.0-*-2-265799-1.0,713
242872-0-1.0-*-4-*-1.0,17561
*-3-1.0-*-4-256939-0.2,102802
258261-0-1.0-*-8-258758-1.0,365
*-0-1.0-*-8-34718-1.0,8725
57946-3-0.8-*-8-58123-0.4,116212
*-0-1.0-*-8-113361-0.4,380044
*-0-1.0-*-1-174097-0.8,312739
21765-0-0.8-*-3-*-0.8,156826
*-0-1.0-*-1-225072-0.8,312739
362656-2-0.8-*-10-7593-0.8,17195
13802-0-0.8-*-3-13927-1.0,6155
197320-0-0.2-*-8-197930-0.4,483667
85933-0-0.4-*-1-85881-0.2,312739
74372-0-0.2-*-2-*-0.8,156826
237837-3-0.8-*-4-238034-0.4,62934
*-0-1.0-*-1-55650-0.4,312739
*-0-1.0-*-8-228333-0.6,304909
137041-0-0.6-*-1-*-0.8,312739
*-0-1.0-*-8-131562-0.6,302445
82457-0-0.4-*-1-*-0.2,312739
63032-0-0.4-*-8-63367-0.4,401816
13556-0-0.8-*-8-13196-0.6,304909
114789-0-0.2-*-6-115107-0.2,34845
214600-0-0.2-*-8-214816-0.8,113609
5781-0-0.2-*-3-*-0.8,156826
69546-0-0.2-*-1-*-1.0,312739
92615-0-0.8-*-8-93075-0.8,304909
99645-3-0.8-*-8-100088-1.0,2407
159677-0-1.0-*-2-*-0.6,8549
21601-0-0.2-*-2-20894-0.2,156826
208001-0-0.8-*-1-208481-0.8,312739
97790-0-1.0-*-1-97630-1.0,126
148844-0-0.2-*-8-*-0.2,607354
*-0-1.0-*-4-65560-0.4,202319
80189-0-0.6-*-8-80413-0.8,304909
40576-0-0.6-*-4-40878-0.6,202319
*-0-1.0-*-4-183538-1.0,9871
229510-0-0.4-*-1-229341-1.0,5770
9750-0-0.6-*-8-9929-0.6,304909
67495-0-0.2-*-8-*-0.2,607354
*-3-1.0-*-8-105459-0.6,154245
*-3-1.0-*-8-142373-1.0,2606
15545-0-0.2-*-1-15345-0.6,312739
214577-0-0.2-*-8-214332-0.8,304909
*-0-1.0-*-8-16502-1.0,8795
196796-0-0.6-*-3-196146-1.0,6155
185542-0-1.0-*-8-*-0.8,24916
204295-0-0.2-*-1-204055-0.8,312739
148001-0-0.4-*-3-147994-0.6,51701
362907-2-0.6-*-10-7593-0.4,29977
197570-3-0.2-*-8-198008-0.4,201130
114527-0-1.0-*-8-115113-0.8,10742
216018-0-0.2-*-3-215340-0.8,51701
*-2-1.0-*-10-2373-0.4,29977
94715-0-0.6-*-1-*-0.2,312739
209401-0-0.4-*-8-209411-0.8,304909
135654-0-0.2-*-8-*-0.8,607354
183394-0-1.0-*-8-182985-0.4,24611
198694-3-0.2-*-8-198212-1.0,2873
80-3-0.4-*-8-1042-0.2,307913
217186-0-1.0-*-2-217195-0.6,10519
394174-0-0.6-*-5-864-0.8,4766
209882-0-1.0-*-8-209218-0.4,19996
137053-3-1.0-*-8-136521-0.8,212
32180-0-0.8-*-1-32021-0.8,312739
195876-0-0.8-*-4-196457-1.0,10340
*-0-1.0-*-8-220854-0.8,99767
*-0-1.0-*-8-40221-0.8,304909
*-3-1.0-*-8-115356-0.4,204185
118774-3-0.2-*-8-118480-0.2,307913
47326-0-0.4-*-1-47916-0.6,312739
238645-0-0.2-*-8-238979-0.6,304909
14070-3-0.6-*-8-*-0.4,307913
*-0-1.0-*-8-78939-0.6,304909
130655-0-1.0-*-8-131267-0.6,17738
216013-2-0.4-*-10-*-1.0,261278
*-0-1.0-*-6-103511-0.6,34845
108314-0-1.0-*-4-108204-0.2,8296
183832-0-0.2-*-2-184529-0.6,156826
*-3-1.0-*-8-162260-1.0,3246
289291-2-1.0-*-10-4186-0.4,58
58250-0-0.2-*-4-59267-0.4,202319
251561-0-1.0-*-12-252028-0.6,351
47392-0-1.0-*-3-47996-0.6,9169
210992-0-0.4-*-1-211737-0.6,312739
6680-0-0.8-*-1-7333-0.2,312739
1551-0-1.0-*-1-*-0.4,14069
161904-0-0.2-*-4-*-0.4,202319
*-2-1.0-*-10-6851-0.2,29977
163321-3-0.8-*-8-162731-0.6,94460
*-2-1.0-*-10-864-0.2,29977
339949-2-0.6-*-10-864-0.8,22688
116763-0-0.8-*-8-116288-0.2,607354
57529-0-0.8-*-8-57436-0.8,106150
64985-0-0.6-*-3-65608-0.8,51701
211027-0-0.4-*-8-*-0.6,607354
*-0-1.0-*-1-269018-1.0,5630
114646-0-0.4-*-4-*-1.0,202319
*-0-1.0-*-4-28506-0.4,202319
99448-3-0.6-*-4-*-0.4,102802
193754-0-0.6-*-8-193904-0.6,304909
*-0-1.0-*-1-177860-0.8,312739
35756-0-0.4-*-1-35290-1.0,5852
*-0-1.0-*-1-132594-1.0,5900
73024-0-0.2-*-1-*-0.8,312739
7826-0-0.4-*-1-7490-0.2,312739
*-0-1.0-*-1-138103-0.6,312739
32224-0-0.8-*-1-32017-0.2,312739
*-0-1.0-*-2-212208-1.0,8433
167695-0-0.6-*-8-*-0.4,607354
209593-0-0.6-*-8-*-1.0,607354
73528-0-0.8-*-4-73789-0.8,202319
209933-0-1.0-*-8-210384-1.0,443
227749-0-0.6-*-1-*-0.8,312739
*-3-1.0-*-8-130045-0.8,47836
63838-0-0.2-*-8-64404-0.4,383295
109528-0-0.2-*-8-109406-0.4,401967
212091-3-0.4-*-8-*-0.8,307913
*-3-1.0-*-8-217423-0.4,203500
156257-3-0.4-*-4-155972-1.0,3068
269196-0-1.0-*-8-*-0.8,40233
*-3-1.0-*-8-170273-0.2,307913
1542-0-0.4-*-8-*-0.8,607354
19116-3-0.8-*-8-18652-1.0,2307
*-3-1.0-*-4-92578-0.6,102802
*-0-1.0-*-4-208467-1.0,5937
273489-0-0.4-*-4-273435-0.8,202319
89628-0-0.8-*-2-*-0.6,156826
*-0-1.0-*-8-207466-0.8,304909
104648-0-1.0-*-1-105497-0.2,26234
*-3-1.0-*-8-142869-0.8,154245
96033-0-1.0-*-1-96094-0.6,10770
198927-0-0.6-*-4-*-1.0,202319
*-0-1.0-*-8-73399-0.6,302445
81369-0-0.2-*-4-*-0.4,202319
251746-0-0.4-*-2-252028-1.0,7484
31499-0-0.2-*-8-31620-0.6,302445
251385-0-0.2-*-8-*-0.6,607354
*-0-1.0-*-8-260099-0.6,302445
126046-2-0.4-*-10-1175-1.0,2224
111746-0-0.2-*-1-*-0.2,312739
224511-0-1.0-*-4-224446-0.8,17099
8323-0-0.2-*-2-7437-0.8,156826
191701-3-0.4-*-8-*-0.6,307913
182696-0-1.0-*-8-*-0.6,49723
165318-0-0.6-*-1-165415-0.8,312739
267256-0-1.0-*-2-*-0.8,9762
116219-0-0.4-*-4-116044-0.8,202319
92863-0-0.8-*-8-*-0.6,607354
164670-0-0.4-*-1-164562-0.4,312739
*-0-1.0-*-4-189475-0.6,202319
*-0-1.0-*-4-136289-0.8,202319
55204-0-0.8-*-9-306-0.8,2117
250880-0-0.4-*-8-250235-1.0,8244
83328-0-0.6-*-8-82752-0.2,607354
21441-0-0.2-*-1-21012-0.4,312739
207322-0-1.0-*-3-207732-0.4,11142
531414-2-0.8-*-10-933-0.8,11643
198250-0-1.0-*-2-198259-0.2,12941
11592-0-0.2-*-1-11913-0.6,312739
112327-3-0.6-*-9-10179-0.4,1640
*-0-1.0-*-5-2373-0.8,4675
77922-3-0.6-*-4-*-0.8,95493
162473-0-1.0-*-8-162331-0.2,46567
268957-0-0.6-*-8-*-0.4,607354
150997-3-0.4-*-9-6851-0.6,1640
*-0-1.0-*-1-45997-0.8,312739
234809-0-0.2-*-4-235639-0.8,202319
50420-0-0.4-*-1-*-0.2,312739
130113-0-1.0-*-8-129779-1.0,441
130029-3-0.8-*-8-130000-0.8,19127
*-0-1.0-*-8-90306-0.8,304909
*-0-1.0-*-8-69866-0.8,304909
31156-3-0.6-*-8-30516-1.0,2606
203749-0-0.2-*-8-*-0.8,607354
*-3-1.0-*-8-141407-0.4,197740
105369-0-0.2-*-8-105267-0.8,304909
*-0-1.0-*-8-273135-0.8,304909
240959-0-0.4-*-8-*-0.2,607354
272010-0-0.4-*-8-272815-1.0,379
*-0-1.0-*-8-16641-0.4,400985
6616-0-0.6-*-1-*-0.6,312739
14448-0-1.0-*-8-15056-0.4,32789
117517-0-0.6-*-8-*-0.2,607354
33068-0-0.2-*-1-33160-1.0,5782
26504-0-0.4-*-1-26555-1.0,6041
*-0-1.0-*-1-204747-1.0,3271
*-0-1.0-*-1-174116-0.4,312739
160560-0-0.6-*-8-160531-0.8,60438
185174-0-0.2-*-2-185610-0.6,156826
*-0-1.0-*-8-96379-0.2,607354
152115-0-0.4-*-8-152751-0.4,475393
15205-0-0.6-*-3-14671-0.4,156826
186608-3-0.6-*-4-187177-1.0,4999
79862-0-0.8-*-8-80114-0.4,378287
*-0-1.0-*-4-171796-1.0,10204
195953-3-1.0-*-4-*-1.0,499
8778-0-0.8-*-1-9547-1.0,5693
50913-2-0.4-*-10-*-0.6,261278
27242-0-1.0-*-8-27817-0.8,1671
5783-0-0.8-*-1-5485-0.4,312739
30063-3-1.0-*-8-*-0.2,854
21065-0-0.6-*-6-21044-0.6,34845
242101-3-0.4-*-8-*-0.6,307913
158828-0-0.4-*-3-159187-0.4,156826
52670-0-0.8-*-8-52936-0.2,607354
62633-3-0.6-*-8-61552-0.4,181398
252966-0-0.8-*-1-252609-0.6,312739
134703-3-0.4-*-8-135208-1.0,3407
448686-2-0.2-*-10-*-0.6,261278
170206-0-0.2-*-8-*-0.8,607354
17562-0-0.6-*-3-*-0.8,156826
130574-0-0.8-*-8-*-0.2,607354
*-3-1.0-*-4-5427-0.6,102802
32-3-0.8-*-8-254-0.6,59691
*-3-1.0-*-8-258679-0.8,80810
191609-0-0.6-*-8-192031-0.2,607354
118119-0-0.8-*-2-*-0.6,156826
271637-0-0.4-*-4-271670-0.8,202319
*-0-1.0-*-2-26442-0.6,156826
12644-3-0.4-*-8-12396-1.0,2855
120841-0-0.4-*-8-*-0.6,607354
228310-0-0.4-*-1-227913-0.2,312739
179335-0-1.0-*-8-*-1.0,16811
*-0-1.0-*-4-92578-0.2,202319
*-0-1.0-*-1-26554-0.4,312739
153869-0-0.2-*-8-*-0.4,607354
61931-0-0.2-*-8-62419-0.2,607354
181453-3-0.4-*-8-*-0.2,307913
*-0-1.0-*-8-45993-0.2,607354
262703-0-1.0-*-8-262930-0.2,51286
270270-0-0.6-*-8-270088-0.4,403763
*-0-1.0-*-3-52483-1.0,5688
165201-0-1.0-*-8-165419-0.2,21011
66481-0-0.4-*-2-66195-0.2,156826
63258-0-0.6-*-4-*-0.8,202319
270070-0-1.0-*-8-269901-0.6,11562
249661-3-0.2-*-8-250097-0.4,206587
111700-0-0.4-*-4-111974-0.4,202319
239215-0-0.4-*-8-238835-0.6,302445
41282-0-0.8-*-3-40796-1.0,5839
234376-0-1.0-*-1-234174-1.0,394
30332-0-0.4-*-4-31266-1.0,10219
*-0-1.0-*-3-135134-0.6,51701
238178-0-0.8-*-1-237913-0.8,312739
53988-0-0.4-*-8-54596-0.6,302445
13867-0-1.0-*-3-13922-0.4,12056
*-3-1.0-*-8-106878-0.2,307913
91718-0-1.0-*-8-*-0.8,49723
55400-0-0.2-*-8-*-0.4,607354
*-0-1.0-*-8-181489-0.6,304909
*-0-1.0-*-8-253801-0.6,302445
*-0-1.0-*-8-153884-1.0,8780
133523-0-0.4-*-1-*-0.4,312739
107547-0-0.6-*-1-107851-0.8,312739
115129-0-0.8-*-1-*-0.4,312739
*-3-1.0-*-4-35464-1.0,5235
*-3-1.0-*-8-44074-1.0,3939
3361-0-0.2-*-5-*-0.4,359145
214348-0-0.4-*-1-214254-0.6,312739
167323-0-0.8-*-3-167418-0.2,156826
240541-0-0.8-*-8-240440-0.4,415543
*-0-1.0-*-3-61370-0.2,156826
205521-0-1.0-*-8-*-0.4,46567
*-3-1.0-*-4-240690-0.2,102802
219033-0-0.4-*-8-219194-0.6,304909
*-0-1.0-*-8-161606-0.8,104412
*-0-1.0-*-4-18200-0.2,202319
223863-0-0.8-*-1-223563-0.4,312739
*-0-1.0-*-8-199889-0.4,473516
255167-3-1.0-*-8-*-1.0,293
72320-0-0.2-*-2-71872-0.6,156826
272501-0-0.8-*-1-273050-0.6,312739
28582-0-0.6-*-1-28498-0.2,312739
105182-0-0.6-*-8-*-1.0,607354
271665-0-1.0-*-8-271823-0.4,23165
73596-0-1.0-*-8-*-0.6,52682
105747-0-0.2-*-8-*-0.2,607354
52823-0-0.6-*-1-53818-0.2,312739
131279-0-0.2-*-4-*-0.2,202319
59743-3-0.8-*-4-*-1.0,39868
146705-0-1.0-*-8-*-0.6,48173
25240-0-0.4-*-8-25473-0.8,304909
*-0-1.0-*-3-75167-1.0,4327
*-0-1.0-*-8-212478-1.0,6913
258710-3-0.2-*-8-258768-0.4,202746
182612-3-0.8-*-8-*-0.8,119476
134539-0-0.6-*-1-135129-1.0,5588
91407-0-0.2-*-3-92097-0.8,51701
170917-0-0.8-*-8-*-0.6,607354
*-3-1.0-*-8-208549-0.6,154245
177663-0-0.6-*-8-177883-0.2,607354
257505-0-0.6-*-8-257578-1.0,8669
*-0-1.0-*-8-121780-0.4,412509
*-3-1.0-*-4-38735-0.4,102802
96546-0-0.8-*-8-96516-0.2,607354
95810-0-0.8-*-4-*-0.4,202319
30657-0-0.2-*-3-30963-0.6,105125
70376-3-0.6-*-8-69399-0.8,78343
215748-0-0.6-*-8-*-0.4,607354
201369-3-0.6-*-8-*-0.6,307913
40454-0-0.4-*-8-40405-1.0,8757
*-0-1.0-*-2-4795-0.4,156826
126192-0-0.2-*-1-*-1.0,312739
197189-0-0.6-*-1-198009-0.8,312739
5685-0-0.6-*-3-5544-0.4,156826
166568-3-0.6-*-8-*-1.0,307913
134522-0-0.4-*-8-134768-0.6,302445
*-0-1.0-*-1-103045-0.4,312739
*-0-1.0-*-9-6851-0.4,3299
205623-0-1.0-*-1-204670-0.8,16954
*-0-1.0-*-4-53178-0.6,202319
124816-0-0.8-*-1-*-1.0,312739
