1-*-1.0,3-*-1.0,1-510882-0.6,2-*-1.0,1-511402-0.2:521280
3-173680-0.6,1-173793-0.6,1-173940-0.6,1-173732-1.0,1-*-1.0:5142
1-321151-0.2,1-321169-0.4,2-321042-0.8,1-*-1.0,3-*-1.0:565888
1-*-1.0,1-157810-0.6,5-5163-1.0,6-*-1.0,3-158159-0.4:60
1-433114-1.0,3-*-1.0,1-*-1.0,1-433419-0.6,2-433203-0.4:3072
1-*-1.0,1-253886-1.0,3-254124-0.8,2-*-1.0,1-254698-0.4:3322
1-272244-1.0,1-272263-0.6,2-*-1.0,1-*-1.0,3-272479-0.6:6516
1-*-1.0,2-472319-0.4,1-*-1.0,1-472191-1.0,1-*-1.0:36822
2-*-1.0,3-*-1.0,6-*-1.0,1-331199-0.6,1-331154-0.4:48864
3-319062-0.2,1-319774-1.0,1-319384-0.6,2-319537-0.2,1-*-1.0:2424
1-*-1.0,1-371176-1.0,1-*-1.0,2-*-1.0,1-371122-0.6:38346
1-*-1.0,1-374431-0.4,2-374784-0.2,1-374529-0.6,1-374349-0.8:611520
1-146239-0.2,1-146265-0.2,1-*-1.0,1-*-1.0,2-146071-0.2:2079816
1-493860-0.2,1-493807-0.6,1-*-1.0,2-493763-0.4,1-*-1.0:2079816
0-*-1.0,0-344233-0.8,0-343440-0.6,0-*-1.0,0-344241-0.8:275832
1-381336-0.6,1-381339-0.2,2-*-1.0,1-*-1.0,1-*-1.0:2079816
2-*-1.0,1-212632-0.6,3-212437-0.4,1-212634-0.6,1-*-1.0:521280
3-204031-0.6,1-203758-1.0,1-203727-0.6,2-203925-0.2,1-203735-1.0:67
1-406356-0.6,3-406152-0.2,1-406410-0.6,1-406355-0.8,2-405568-0.2:150782
2-*-1.0,1-493765-0.2,1-493748-0.4,3-493906-0.2,1-*-1.0:314958
2-381594-0.2,1-*-1.0,6-381389-0.4,1-381637-0.4,3-*-1.0:48864
1-*-1.0,1-*-1.0,1-*-1.0,2-298574-0.8,1-299412-0.4:2079816
1-*-1.0,2-533467-0.6,1-*-1.0,3-534096-1.0,1-*-1.0:16896
1-*-1.0,1-236491-0.6,2-*-1.0,3-235787-0.6,1-*-1.0:54570
6-24559-0.2,1-24899-0.8,3-24799-0.8,1-24406-1.0,2-24553-0.6:283
1-423292-0.6,1-423291-0.6,1-423353-1.0,1-423295-0.2,2-*-1.0:38406
1-*-1.0,1-*-1.0,2-*-1.0,1-420075-0.4,3-420375-1.0:22760
1-54594-0.2,3-54088-0.6,1-54347-0.2,2-54610-1.0,1-54425-1.0:340
1-321410-0.8,3-321505-1.0,1-321159-0.6,1-321678-0.6,1-321388-0.4:4122
2-212208-0.8,1-212478-1.0,1-212476-1.0,1-212470-1.0,1-212397-0.8:10
1-512468-0.2,2-512642-0.8,1-512370-0.6,1-512367-0.4,1-*-1.0:2079816
1-*-1.0,1-*-1.0,1-297661-1.0,3-*-1.0,2-297601-0.8:9542
3-310066-0.2,1-*-1.0,1-309549-0.2,2-*-1.0,6-309796-0.4:48864
1-*-1.0,1-525060-1.0,2-524579-0.8,1-*-1.0,1-524936-1.0:742
1-*-1.0,2-*-1.0,1-*-1.0,1-*-1.0,1-163949-0.8:607812
3-292055-0.6,6-292782-0.2,1-292441-1.0,1-292075-0.4,1-292110-0.2:454
1-*-1.0,6-*-1.0,3-*-1.0,2-543407-0.4,1-*-1.0:48864
3-*-1.0,1-467196-0.4,1-467176-0.2,1-*-1.0,1-467187-0.4:415584
2-297601-1.0,3-297344-0.8,1-298302-0.6,1-297702-0.6,1-298304-0.6:9372
2-431958-1.0,1-432518-1.0,1-*-1.0,1-*-1.0,1-432567-0.4:2052
1-*-1.0,1-38184-1.0,2-*-1.0,1-38183-0.6,1-38180-0.6:38904
1-150084-0.6,1-*-1.0,1-*-1.0,1-149451-1.0,2-149743-0.6:38994
1-*-1.0,1-116642-0.8,2-116409-1.0,3-116736-0.4,1-116698-0.6:7278
8-266610-0.6,8-*-1.0,8-*-1.0,8-*-1.0,4-*-1.0:70452
1-*-1.0,1-276342-1.0,1-276129-0.2,1-276345-0.4,2-276494-1.0:294
1-134774-0.6,2-134676-0.2,1-*-1.0,1-*-1.0,1-*-1.0:2079816
6-*-1.0,1-470819-0.4,1-470843-0.4,3-471067-1.0,2-471323-1.0:52
2-350864-0.4,1-*-1.0,1-350173-0.4,1-350800-1.0,3-350545-0.6:3176
1-308014-1.0,1-*-1.0,2-308676-0.4,1-*-1.0,1-*-1.0:39066
2-*-1.0,1-*-1.0,1-*-1.0,1-285012-1.0,1-285001-0.4:38856
2-284745-0.6,1-285043-0.2,3-284355-1.0,6-285412-0.4,1-284993-0.4:1264
1-*-1.0,1-317352-0.8,2-317051-0.8,3-316960-0.8,1-*-1.0:50736
1-273456-1.0,1-273530-0.8,1-*-1.0,2-*-1.0,1-273650-0.4:11674
1-531798-0.4,6-531745-0.4,1-*-1.0,3-532001-0.2,1-*-1.0:36678
6-220851-0.6,1-221574-1.0,3-221265-0.6,1-*-1.0,1-221680-0.4:436
3-352794-0.2,1-352480-0.6,1-352819-0.4,1-352810-0.6,1-352684-0.6:415584
1-*-1.0,2-524410-0.2,1-523764-0.4,1-*-1.0,1-524444-0.4:2079816
1-104557-0.4,1-*-1.0,2-104679-1.0,3-104756-1.0,1-*-1.0:750
2-*-1.0,1-14686-0.6,1-*-1.0,1-14609-0.6,1-14597-0.2:2079816
1-149429-0.6,1-149475-0.4,1-149522-0.6,3-150506-0.4,2-149743-0.6:521280
1-409482-0.4,1-409934-0.8,2-409497-0.6,1-409949-1.0,1-409924-0.4:10218
1-*-1.0,1-*-1.0,2-*-1.0,1-*-1.0,1-350894-1.0:38058
2-53178-0.2,3-52613-0.4,1-*-1.0,1-*-1.0,1-53060-1.0:56
1-*-1.0,1-228800-1.0,1-228958-0.8,1-*-1.0,3-228357-0.2:3194
1-329777-0.8,1-329799-0.6,2-330134-0.6,1-329811-0.4,1-329784-0.2:596310
1-131259-0.6,1-*-1.0,1-131194-0.4,1-131234-0.2,3-*-1.0:415584
2-399195-0.8,1-399785-1.0,3-399622-0.4,1-399326-0.6,1-*-1.0:3082
1-250388-1.0,1-250362-0.8,1-*-1.0,2-251094-1.0,1-251065-0.4:76
2-253325-0.4,3-252536-0.6,1-*-1.0,1-*-1.0,1-*-1.0:457932
1-*-1.0,3-*-1.0,1-*-1.0,1-453733-0.8,2-454202-0.6:163620
2-488166-1.0,3-*-1.0,1-487865-0.8,1-487840-0.8,1-*-1.0:8412
1-191488-0.8,2-191216-0.2,1-191374-0.2,1-191173-0.2,1-191486-0.4:587274
1-301919-0.4,1-302076-0.6,2-301691-0.8,1-302100-0.2,1-301921-0.6:2079816
1-*-1.0,1-299736-1.0,1-299738-0.4,2-299839-0.6,1-299585-0.8:12956
2-281071-0.4,1-281758-0.4,1-281959-1.0,1-281819-1.0,1-281759-1.0:21
3-48511-0.6,2-48728-0.2,1-*-1.0,1-*-1.0,1-*-1.0:226968
1-*-1.0,1-189427-0.2,1-189500-0.2,2-189475-0.2,1-*-1.0:2079816
1-156673-0.8,1-156417-0.2,2-*-1.0,1-*-1.0,1-*-1.0:567348
1-165391-0.2,3-*-1.0,1-*-1.0,2-*-1.0,1-165369-0.4:307714
1-477708-1.0,1-478031-0.6,2-*-1.0,1-477710-0.8,1-477715-1.0:193
1-76302-0.8,1-75686-0.2,1-75684-0.4,2-75779-0.8,3-75588-0.8:54006
3-526227-0.6,2-526313-0.6,1-*-1.0,1-*-1.0,1-525687-0.8:95646
1-438474-1.0,3-438296-0.8,1-438443-0.8,1-438481-0.8,2-438542-0.8:228
3-475877-0.2,1-476274-0.2,2-475448-0.4,1-475467-0.4,1-476266-0.6:521280
3-*-1.0,6-307973-0.8,1-*-1.0,1-308428-0.4,1-*-1.0:10716
1-467187-0.8,1-*-1.0,1-467812-0.4,1-467814-0.8,2-*-1.0:166162
1-*-1.0,1-186555-0.2,2-*-1.0,1-187204-0.4,1-*-1.0:2079816
1-440783-0.2,3-440408-1.0,2-439967-0.4,1-441110-0.4,1-441072-0.2:3364
1-124630-0.2,3-124230-1.0,2-124176-0.6,1-124742-0.2,1-124434-0.8:5354
1-185132-0.8,1-185244-0.2,1-*-1.0,2-*-1.0,1-*-1.0:585912
1-*-1.0,3-458525-0.6,2-458296-0.8,1-458279-0.2,1-*-1.0:457932
3-415676-0.2,1-415422-0.8,1-415373-0.4,2-416028-0.6,1-415442-0.2:152818
1-133137-0.2,3-*-1.0,1-133153-1.0,2-*-1.0,1-132596-0.8:3060
1-401621-0.4,1-401902-0.8,2-401796-0.2,1-401912-0.6,1-401916-0.6:589164
3-20058-0.2,1-*-1.0,1-19531-0.2,1-*-1.0,1-*-1.0:415584
2-530122-0.2,1-529242-1.0,1-529870-0.8,1-*-1.0,1-*-1.0:10576
8-341242-0.4,8-*-1.0,8-*-1.0,4-*-1.0,8-341680-0.2:89052
1-30098-1.0,1-30192-0.6,1-30115-0.4,2-30013-1.0,1-30141-1.0:32
1-*-1.0,1-394843-1.0,3-395276-0.2,2-*-1.0,1-*-1.0:9516
2-338172-0.8,1-338075-0.6,3-*-1.0,1-*-1.0,1-338167-1.0:9576
1-*-1.0,1-335780-0.4,1-*-1.0,1-*-1.0,2-*-1.0:2079816
1-*-1.0,1-*-1.0,1-51205-0.2,2-51434-0.4,1-*-1.0:2079816
3-*-1.0,1-286898-0.8,1-286684-0.8,1-287021-1.0,1-*-1.0:645
1-*-1.0,1-265521-1.0,2-265260-0.6,1-*-1.0,1-*-1.0:38814
1-327639-0.2,1-327601-0.2,2-*-1.0,3-*-1.0,6-*-1.0:48864
1-180291-0.8,1-180156-0.4,1-180352-0.2,2-179817-0.8,1-179641-1.0:11472
1-516143-0.4,3-*-1.0,1-516148-0.2,2-515401-0.8,6-516125-0.8:13862
1-*-1.0,3-501729-1.0,1-501701-1.0,1-501666-0.4,1-501805-1.0:6
1-170975-0.2,1-171108-1.0,1-170973-0.4,2-171309-1.0,1-170997-1.0:26
2-367125-1.0,1-367875-0.8,1-*-1.0,1-367864-0.2,1-*-1.0:27444
3-20083-0.6,6-19614-0.8,1-*-1.0,1-20028-0.4,1-*-1.0:7026
6-*-1.0,1-*-1.0,2-286357-0.4,1-*-1.0,3-285817-0.2:48864
1-217224-0.6,1-217261-1.0,1-217228-0.4,1-217419-0.2,2-217195-0.2:40440
8-*-1.0,8-452682-1.0,8-452570-0.6,8-452572-1.0,4-*-1.0:4
2-388856-0.2,1-388574-0.2,1-388630-0.8,1-388633-0.2,3-388452-0.2:163620
2-*-1.0,1-536162-1.0,1-*-1.0,1-*-1.0,1-*-1.0:38928
1-*-1.0,1-357650-0.6,3-357592-0.8,2-357627-0.4,1-357601-0.8:54006
6-141413-0.4,2-141572-0.6,1-*-1.0,1-141797-0.4,3-141284-0.2:48864
1-350891-0.8,1-350857-1.0,1-350907-1.0,1-*-1.0,2-*-1.0:198
6-*-1.0,5-1175-0.8,3-462745-1.0,1-462258-0.8,1-462280-0.8:28
3-257799-0.2,2-258015-0.2,1-258038-0.8,1-257974-0.2,6-258176-0.6:48864
0-253451-0.6,0-252489-1.0,0-253477-0.2,0-*-1.0,0-252744-0.2:2184
1-518500-0.2,1-*-1.0,1-*-1.0,3-518609-0.8,2-*-1.0:228726
1-441096-1.0,1-440739-1.0,1-441099-1.0,1-*-1.0,3-440346-0.2:5
3-*-1.0,2-48728-0.6,1-*-1.0,1-*-1.0,1-48655-1.0:3018
1-422896-0.2,1-422912-0.2,3-*-1.0,6-*-1.0,2-*-1.0:48864
2-342324-0.8,1-*-1.0,1-342766-0.2,1-*-1.0,1-*-1.0:2079816
1-126227-0.2,1-*-1.0,1-125842-0.8,2-126687-0.8,1-126215-0.4:543708
8-54504-1.0,4-*-1.0,8-*-1.0,8-54505-0.6,8-54380-0.6:434
3-199567-1.0,1-199581-1.0,1-*-1.0,1-199425-0.8,2-199795-1.0:2
2-165455-0.4,1-165689-0.8,1-*-1.0,1-165667-0.2,1-*-1.0:612162
2-345034-0.8,1-345078-0.2,1-*-1.0,1-345136-0.4,1-*-1.0:2079816
1-402023-0.2,1-402040-0.8,1-401914-0.2,1-401616-1.0,2-401796-1.0:382
1-124732-0.2,1-*-1.0,3-*-1.0,1-*-1.0,2-124176-0.6:684900
1-*-1.0,1-*-1.0,1-*-1.0,3-320481-0.8,2-320949-0.6:228726
1-*-1.0,1-*-1.0,1-*-1.0,1-85473-0.8,2-*-1.0:564570
1-279890-0.2,1-279882-0.8,1-279867-1.0,1-280207-0.4,3-280570-1.0:20
1-39707-0.4,1-39698-0.4,2-40168-0.8,1-40226-0.6,6-39679-0.4:36678
2-364673-1.0,1-364784-0.4,1-364777-0.4,3-363994-0.4,1-*-1.0:18822
1-299626-0.2,2-*-1.0,3-299642-1.0,1-300133-0.2,5-*-1.0:6348
1-*-1.0,1-*-1.0,3-230266-0.4,1-230555-0.4,2-229558-0.4:567518
1-538507-1.0,2-538137-0.2,1-538427-0.6,1-538474-0.2,1-538438-1.0:718
1-217573-0.4,1-217651-0.4,2-217613-0.4,1-217661-1.0,1-217644-0.4:38784
3-*-1.0,1-463630-0.4,2-*-1.0,1-463675-0.4,1-*-1.0:205267
1-*-1.0,2-*-1.0,1-*-1.0,1-490962-1.0,1-*-1.0:39606
2-*-1.0,1-240646-0.2,1-240650-0.2,1-*-1.0,3-*-1.0:684900
6-207822-1.0,1-*-1.0,2-206962-1.0,1-*-1.0,3-*-1.0:16
1-145539-0.6,3-*-1.0,2-*-1.0,1-*-1.0,1-145497-0.6:163620
1-381101-1.0,1-381341-0.8,3-*-1.0,1-*-1.0,1-381295-0.2:1524
1-27958-1.0,1-27922-0.2,1-27937-1.0,1-*-1.0,2-27784-0.2:618
8-*-1.0,8-*-1.0,8-44572-0.6,8-44539-0.6,4-*-1.0:23484
1-*-1.0,6-*-1.0,3-288659-0.2,2-287761-0.2,1-*-1.0:48864
1-74219-0.2,1-*-1.0,2-73789-0.4,1-74213-0.4,1-*-1.0:2079816
1-*-1.0,1-*-1.0,1-270495-0.8,2-270852-0.2,1-270388-0.6:570174
1-*-1.0,1-276425-0.2,1-*-1.0,2-*-1.0,3-*-1.0:684900
3-331773-0.6,1-331158-1.0,2-330942-0.4,1-*-1.0,1-331248-0.8:1964
3-*-1.0,2-*-1.0,1-253599-0.4,1-253812-1.0,1-*-1.0:8180
8-152813-0.4,4-152740-0.2,8-151918-0.4,8-152814-0.6,8-151919-0.4:31289
1-320183-0.4,1-320585-0.6,2-320949-0.8,1-320814-0.2,1-*-1.0:2079816
1-*-1.0,1-84333-1.0,1-84523-0.8,2-*-1.0,1-*-1.0:9804
6-429416-0.4,1-430238-0.2,1-429907-1.0,1-*-1.0,2-430354-1.0:32
2-385503-0.6,1-385689-1.0,1-385628-0.8,1-*-1.0,1-*-1.0:11674
8-*-1.0,8-348671-0.6,4-*-1.0,8-348668-0.8,8-348573-1.0:436
1-442018-0.4,1-441588-1.0,1-*-1.0,2-442002-0.2,1-441556-0.8:11348
1-308206-0.2,1-*-1.0,1-307978-0.8,2-*-1.0,1-*-1.0:569256
1-*-1.0,3-226601-0.6,2-227219-0.2,1-226906-1.0,1-*-1.0:956
1-409838-0.2,1-*-1.0,2-409497-0.4,1-*-1.0,1-409743-0.2:2079816
1-*-1.0,3-215348-0.4,1-216302-0.4,2-215518-0.4,1-216227-1.0:9454
3-358332-0.8,1-359069-0.6,1-*-1.0,1-*-1.0,2-359319-0.6:174162
8-290381-0.8,8-*-1.0,8-290490-0.2,4-*-1.0,8-290383-0.6:23484
2-150974-0.8,1-150766-1.0,1-*-1.0,1-151314-0.6,3-150942-0.6:3248
1-277608-0.8,1-277672-0.4,1-276756-0.2,2-277617-0.8,1-276754-1.0:11122
3-176574-1.0,1-176067-0.2,1-176010-0.6,2-*-1.0,1-176013-0.4:5754
1-153679-0.6,1-153719-0.8,3-153065-0.8,6-*-1.0,2-153907-0.4:15962
1-395955-1.0,6-*-1.0,3-*-1.0,2-396016-0.6,1-395407-1.0:19
2-528100-0.2,1-528314-0.8,1-*-1.0,1-*-1.0,1-528139-0.8:250402
1-260152-0.4,1-*-1.0,1-259338-1.0,1-259329-1.0,2-*-1.0:752
1-71499-0.2,1-70724-0.2,1-71419-0.6,3-70801-1.0,2-71512-0.2:18174
2-443166-1.0,3-*-1.0,1-443204-0.8,1-442786-0.8,1-443274-0.4:7470
1-22741-0.2,2-22475-0.8,1-22567-0.6,1-*-1.0,1-22552-0.4:2079816
3-371713-1.0,1-371800-1.0,1-372072-0.6,2-*-1.0,1-371808-1.0:3
1-*-1.0,1-*-1.0,1-501696-0.2,2-501685-1.0,3-501736-0.4:35610
1-*-1.0,3-15729-0.2,1-*-1.0,1-*-1.0,1-15376-1.0:7464
1-241212-1.0,2-240690-1.0,1-241228-0.4,1-240763-0.4,1-*-1.0:1854
2-122441-0.4,1-*-1.0,1-*-1.0,1-*-1.0,1-121943-1.0:38952
1-429919-0.6,1-430249-0.8,3-429522-0.2,1-429892-0.8,2-430354-0.4:163620
1-223670-0.6,1-223715-1.0,2-*-1.0,1-223721-1.0,3-223787-0.4:199
1-195165-1.0,6-195072-0.2,1-*-1.0,2-195859-0.2,3-195749-0.6:95
1-*-1.0,1-456593-1.0,2-*-1.0,1-456607-1.0,1-*-1.0:380
2-*-1.0,1-57563-0.6,1-57403-0.8,1-*-1.0,6-58122-1.0:648
2-202958-0.4,1-*-1.0,1-202806-0.2,1-202827-1.0,3-202982-0.4:9814
1-523039-0.4,1-523134-1.0,1-523071-0.8,2-522523-0.8,1-522994-0.8:2081
2-150974-0.6,1-150816-0.4,1-150776-0.2,1-*-1.0,1-151315-0.4:2079816
1-93447-1.0,1-*-1.0,1-*-1.0,3-92640-1.0,1-*-1.0:252
1-*-1.0,2-439350-0.8,1-439287-0.8,1-439254-1.0,1-*-1.0:11268
3-193847-0.4,1-194029-0.2,1-*-1.0,1-194119-0.4,2-194508-0.8:569550
1-*-1.0,3-*-1.0,2-*-1.0,1-359069-0.4,1-359039-0.2:567518
1-261910-0.6,1-262111-0.4,1-*-1.0,1-262135-0.8,2-262221-0.2:587274
2-*-1.0,1-314850-0.6,3-*-1.0,1-314845-0.2,1-*-1.0:521280
3-300776-0.6,1-*-1.0,2-301385-0.8,1-301263-0.6,1-301203-0.6:348882
2-*-1.0,1-493917-0.4,6-*-1.0,3-493900-0.6,1-*-1.0:32514
2-396016-0.2,1-*-1.0,1-*-1.0,1-395844-0.4,1-*-1.0:2079816
8-*-1.0,8-278883-0.4,4-279072-0.6,8-278759-0.8,8-*-1.0:11104
2-465286-0.6,1-464589-0.4,1-464601-0.6,1-464415-0.4,1-464598-0.8:611520
1-*-1.0,1-439222-1.0,1-439464-0.2,2-439350-0.8,1-*-1.0:39000
2-*-1.0,1-253824-1.0,1-253595-0.4,3-254128-1.0,1-*-1.0:214
1-49606-0.2,3-49739-1.0,1-50103-0.6,1-50102-0.8,1-50109-1.0:86
3-*-1.0,1-411578-1.0,2-411345-0.6,1-411627-1.0,1-411575-0.8:46
0-177592-0.6,0-177495-0.2,0-*-1.0,0-177537-0.4,0-177511-1.0:1098
1-57436-0.8,1-58164-1.0,2-*-1.0,1-58166-0.2,3-*-1.0:1084
1-335089-0.4,3-334337-0.8,1-334322-0.2,1-335091-0.6,2-335005-0.6:174720
2-194508-0.2,1-194180-0.2,1-194025-0.8,1-*-1.0,1-194264-0.4:696942
1-303275-0.4,2-*-1.0,1-302805-0.2,3-303169-0.2,1-302603-0.6:163620
1-*-1.0,2-94224-1.0,1-*-1.0,1-94147-0.2,1-94592-1.0:1038
2-532364-0.6,1-533234-0.8,1-532424-0.6,1-532479-0.4,3-532496-0.6:47228
1-463904-1.0,2-463843-0.2,1-463837-0.2,1-463773-1.0,1-463804-0.4:698
1-353320-0.6,1-*-1.0,1-353316-0.2,1-353322-1.0,2-353448-1.0:1824
1-*-1.0,1-*-1.0,1-307976-0.4,1-308026-1.0,2-308676-1.0:1884
1-69680-1.0,3-69952-1.0,1-*-1.0,2-69489-1.0,1-69653-0.8:4
1-418955-0.4,1-*-1.0,1-418610-0.4,2-*-1.0,1-419553-0.8:573492
1-435831-0.8,1-*-1.0,1-435871-0.8,2-436035-0.8,1-435932-0.6:167868
1-289191-0.8,2-289296-0.4,3-289112-1.0,1-289148-0.6,1-*-1.0:5812
6-126216-0.8,2-126687-0.4,1-126183-0.2,3-126620-0.2,1-126294-1.0:246
8-193926-0.6,4-194508-1.0,7-6637-0.6,8-194120-1.0,8-194121-1.0:1
1-308026-0.8,1-307966-0.4,1-307967-0.6,1-307944-0.2,2-308676-0.6:579024
2-80038-0.2,3-80323-0.2,1-80365-0.8,1-80099-1.0,1-80116-0.8:676
1-*-1.0,1-306570-0.6,3-*-1.0,2-306865-0.2,1-*-1.0:521280
3-387373-0.8,2-387035-1.0,1-*-1.0,1-386438-0.4,1-386449-1.0:12
1-*-1.0,1-*-1.0,2-340104-0.8,1-340409-1.0,1-340401-0.6:37320
1-533969-0.4,1-533971-0.8,1-534043-0.2,1-533965-0.8,2-533467-0.6:169852
2-155972-1.0,1-156661-0.6,1-156775-0.6,1-156421-0.4,1-156683-1.0:936
8-*-1.0,7-1827-0.8,8-415773-1.0,4-416028-1.0,8-415485-0.2:8
1-*-1.0,1-345126-0.8,1-345074-0.8,1-*-1.0,2-345034-0.2:152156
1-7743-0.2,3-*-1.0,1-*-1.0,2-7437-0.6,1-7639-0.6:521280
1-404228-0.6,1-404127-0.4,1-404000-0.8,2-403450-0.6,1-*-1.0:586236
1-464292-0.8,2-465286-1.0,3-*-1.0,6-464412-0.4,1-464381-0.6:2554
1-532665-1.0,1-*-1.0,2-*-1.0,6-*-1.0,1-532513-1.0:9
2-154283-0.4,1-154025-1.0,1-154815-0.8,1-*-1.0,1-154029-0.4:11452
1-144287-0.4,1-145235-0.6,1-144283-0.6,1-144412-0.6,2-*-1.0:2079816
1-*-1.0,1-*-1.0,3-76358-0.4,1-75723-0.6,2-75779-0.6:521280
2-94224-0.2,1-94149-0.2,1-*-1.0,3-94174-1.0,1-*-1.0:26640
2-90175-1.0,1-90661-0.8,1-90613-0.4,1-90598-0.4,1-91094-0.2:15324
2-318444-0.6,1-318580-0.4,1-*-1.0,1-*-1.0,1-318541-1.0:38994
2-309241-0.8,1-309168-0.4,1-309181-0.2,1-309177-0.6,1-*-1.0:2079816
1-*-1.0,2-323230-0.6,1-323240-0.6,1-322689-0.6,1-*-1.0:2079816
1-*-1.0,3-55835-0.2,1-55185-0.2,2-*-1.0,1-*-1.0:684900
1-86519-0.6,1-86483-0.6,3-86769-0.8,2-86268-0.4,1-*-1.0:54570
1-160557-0.6,1-161598-0.2,1-*-1.0,2-160678-0.4,1-*-1.0:2079816
1-272809-0.8,1-272792-0.4,2-272470-0.4,1-272798-0.8,1-272889-0.8:29422
1-242757-0.2,1-*-1.0,1-242126-1.0,1-242742-0.2,2-*-1.0:38862
1-250236-0.6,2-*-1.0,1-250232-0.4,1-250342-1.0,3-*-1.0:5140
1-36902-0.8,1-36904-0.8,2-*-1.0,1-36943-0.4,1-*-1.0:160454
8-*-1.0,4-*-1.0,8-511990-0.2,8-*-1.0,8-511988-0.2:140904
1-*-1.0,1-*-1.0,3-152500-0.4,1-*-1.0,2-*-1.0:684900
2-*-1.0,1-334320-0.4,1-*-1.0,1-*-1.0,1-335082-0.4:2079816
1-435852-0.4,1-435847-1.0,3-*-1.0,2-436035-0.6,1-435876-0.8:2825
1-503041-0.4,2-502866-0.8,1-*-1.0,1-503126-1.0,1-503168-0.6:38934
1-*-1.0,2-446402-0.2,1-*-1.0,1-446413-0.2,1-446410-0.8:389022
1-*-1.0,2-417566-0.4,1-417132-0.6,1-417179-1.0,1-*-1.0:38346
1-467178-1.0,1-*-1.0,1-467197-0.6,2-*-1.0,1-467179-1.0:724
1-482513-0.2,2-*-1.0,1-482546-0.2,3-482212-0.2,1-482542-0.8:151338
1-131414-1.0,1-132246-0.6,1-131406-1.0,1-132253-0.4,2-132280-0.8:722
1-223364-0.6,3-223642-1.0,1-*-1.0,1-223559-0.4,1-223659-0.8:4170
1-*-1.0,1-*-1.0,1-371794-0.4,1-371797-0.4,2-*-1.0:2079816
1-*-1.0,2-121019-0.8,1-121712-0.2,1-121472-0.4,1-121485-0.8:389808
2-*-1.0,1-352487-0.6,3-352923-0.2,1-352486-0.2,1-352684-1.0:9618
2-187839-0.4,1-187504-1.0,1-*-1.0,1-*-1.0,1-188155-0.2:38784
1-397028-0.2,1-396946-1.0,2-396865-0.8,1-396953-0.6,3-397111-0.2:9622
1-*-1.0,6-*-1.0,2-*-1.0,3-*-1.0,1-415164-0.2:48864
1-*-1.0,1-110346-0.6,1-*-1.0,2-*-1.0,1-110387-0.6:2079816
2-15577-0.2,1-15271-1.0,3-15671-0.8,1-15475-1.0,1-15289-0.8:27
3-39580-0.2,1-*-1.0,1-39900-0.8,2-40168-0.6,6-39684-0.8:12622
2-*-1.0,3-315458-0.8,1-314431-0.4,1-314961-0.4,6-314859-0.8:4774
1-519444-1.0,3-519643-0.4,1-519769-1.0,2-520121-1.0,1-519763-0.6:4
1-*-1.0,3-365338-1.0,1-*-1.0,1-*-1.0,1-*-1.0:16944
2-*-1.0,1-45804-0.8,3-44773-0.2,1-45747-0.2,1-45729-0.8:163620
1-87541-0.6,1-*-1.0,2-*-1.0,3-87630-0.4,1-87540-0.2:163620
1-413279-0.8,1-413309-0.2,2-414259-0.2,1-*-1.0,1-413311-0.2:608940
1-533996-0.4,1-534064-0.4,1-534061-0.4,2-533467-0.8,1-534005-0.2:2079816
1-*-1.0,1-*-1.0,3-448070-0.4,2-*-1.0,1-*-1.0:684900
1-191983-1.0,3-*-1.0,1-191992-0.2,2-192444-0.6,1-191830-0.4:3002
1-*-1.0,1-*-1.0,1-170289-0.6,2-*-1.0,1-170103-1.0:38364
1-245314-0.6,1-245343-0.4,1-245370-0.8,1-245790-0.2,2-245092-0.6:587274
4-505004-0.8,8-504778-0.2,8-504717-0.8,8-504772-0.4,8-*-1.0:53380
1-412411-0.2,3-412970-0.4,2-413214-0.6,1-*-1.0,1-412192-0.8:230526
1-368738-1.0,3-*-1.0,1-368797-0.2,1-*-1.0,2-368235-0.2:9878
2-*-1.0,1-*-1.0,1-85903-0.6,1-*-1.0,1-85496-0.4:2079816
1-*-1.0,1-398102-0.6,2-398140-1.0,1-*-1.0,1-398078-0.6:85296
1-*-1.0,1-41192-0.6,1-40508-1.0,1-40531-0.2,2-40878-1.0:720
1-*-1.0,2-310873-1.0,1-310804-0.6,1-310394-0.2,1-310787-0.2:107256
1-237112-0.8,1-237863-0.2,1-237113-0.6,1-237869-0.2,2-238034-0.4:915972
1-226385-0.4,2-*-1.0,1-226335-0.4,1-226405-0.8,1-226520-0.6:604980
1-51050-0.4,1-*-1.0,3-*-1.0,1-51207-1.0,2-51434-0.8:9766
1-*-1.0,6-228826-0.4,2-229167-1.0,1-*-1.0,1-*-1.0:1746
3-*-1.0,1-257595-0.2,2-258015-0.2,1-*-1.0,1-257604-0.4:565492
1-260776-0.8,2-*-1.0,1-260719-0.6,6-261376-0.2,3-260401-0.6:32514
1-*-1.0,1-273520-0.6,1-*-1.0,2-273435-1.0,1-273470-1.0:1668
1-449016-1.0,1-*-1.0,1-449713-0.8,2-449448-1.0,1-*-1.0:756
1-165681-0.8,2-*-1.0,3-*-1.0,1-165672-0.2,1-*-1.0:143258
1-395562-1.0,1-396131-0.8,2-396016-0.8,1-*-1.0,1-*-1.0:10494
6-*-1.0,2-538137-0.4,1-538317-0.4,1-*-1.0,3-*-1.0:48864
2-*-1.0,1-140672-0.8,1-139629-0.8,6-*-1.0,1-*-1.0:36678
